"Product Code","Amazon ASIN","Name","Sku Id","Selling Price","MRP","Cost Price","Quantity","Packaging Length (in cm)","Packaging Breadth (in cm)","Packaging Height (in cm)","Packaging Weight (in kg)","GST %","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10","Video 1","Video 2","Product Type","Size Type","Size","Colour","Description","Return/Exchange Condition","Visibility","Size Chart","Pickup Point","HSN Code","Customisation Id","attr_Brand","attr_Plating","attr_color","attr_Country","attr_Pack of","attr_Print /Pattern Type","attr_Ideal for","attr_Product Type","attr_Ideal For","attr_Type","attr_Country of origin","attr_Occasion","attr_Base Material
","attr_Clasp Type","attr_Chain Type","attr_pack of","attr_Base Material","attr_Bangle Size","attr_Size","attr_Comfortable for","attr_Package Contents","attr_Gemstone","attr_Sales Package","attr_Gemstone
","attr_2>","attr_3>","attr_4>","attr_5>","attr_Stone Type","attr_Country_of_Origin"
"1605","","New designer high gold  plated ad diamond leaf design fancy adjustable kaldli perfect for any occassion","1605_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/New_designer_high_gold__plated_ad_diamond_leaf_design_fancy_adjustable_kaldli_perfect_for_any_occassion__HJ0UER6J69_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","","Introducing the epitome of sophistication and elegance: our new designer high gold-plated adjustable kadli bangle, meticulously crafted to elevate your style for any occasion. This exquisite piece features a stunning leaf design adorned with radiant diamonds, setting a new standard for luxury and refinement.

Crafted with meticulous attention to detail, this bangle boasts a high gold-plated finish that exudes opulence and glamour. Its adjustable design ensures a perfect fit for every wrist, providing both comfort and versatility.

Adorning the bangle are dazzling diamonds that sparkle with every movement, capturing the light and casting a spell of timeless beauty. The intricate leaf design adds a touch of natural elegance, making it the perfect accessory for any event, from formal affairs to casual outings.

Whether worn as a standalone statement piece or paired with other accessories, this bangle is sure to turn heads and make a lasting impression. From cocktail parties to weddings, it is the ultimate expression of sophistication and style.

Illuminate your look with our new designer high gold-plated adjustable kadli bangle, and let your elegance shine through on every occasion.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1790","","Delicate and elegant gold bangles with floral design and red stones. Perfect for any occasion!","1790_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Delicate_and_elegant_gold_bangles_with_floral_design_and_red_stones__Perfect_for_any_occasion__GZ0E44TLKQ_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","Introducing the epitome of delicate charm and timeless elegance: our exquisite gold bangles adorned with intricate floral designs and vibrant red stones. 

Crafted with meticulous attention to detail, these bangles are a testament to superior craftsmanship and refined taste. Each piece exudes a delicate allure, capturing the essence of femininity and grace.

The floral motifs delicately encircle the bangles, adding a touch of natural beauty and sophistication to every movement. Enhanced by the rich hue of the red stones, they evoke a sense of passion and vitality, making them truly captivating accessories.

Versatile and chic, these bangles are perfect for any occasion. Whether you're attending a glamorous soir������������������e or simply adding a touch of elegance to your everyday ensemble, they effortlessly elevate your look with their understated glamour.

Embrace the timeless appeal of our gold bangles with floral design and red stones. Illuminate your style and make a statement wherever you go.","2",true,"https://s3.ap-south-1.amazonaws.com/nushop-website-assets/1716968836355_A4YMY2XV40_2024-05-29_1.jpg",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107816443","","Pink & Green Ruby And American Diamond Studded Golden Necklace With Chain","0107816443_Free Size",549,1049,150,100,5,5,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Pink___Green_Ruby_And_American_Diamond_Studded_Golden_Necklace_With_Chain_J3HISJ15A0_2024-06-29_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Pink___Green_Ruby_And_American_Diamond_Studded_Golden_Necklace_With_Chain_ZB51ZRZ25X_2024-06-29_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Pink___Green_Ruby_And_American_Diamond_Studded_Golden_Necklace_With_Chain_AJCZ56UKIV_2024-06-29_3.jpeg","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","GOLD","Introducing our exquisite Pink & Green Ruby and American Diamond Studded Golden Necklace with Chain. This stunning piece of jewelry combines timeless elegance with vibrant colors, making it a perfect addition to any collection.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1387","","High gold plated ad diammond fancy flower adjustabli kadli","1387_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/High_gold_plated_ad_diammond_fancy_flower_adjustabli_kadli_QAVUDBR0JH_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","[Scene: A luxurious setting with golden hues and sophisticated d������������������cor. The camera focuses on a stunning high gold-plated adjustable kadli, intricately designed with dazzling diamonds in the shape of delicate flowers.]

Introducing the epitome of elegance and allure: The High Gold-Plated AD Diamond Fancy Flower Adjustable Kadli.

Crafted with unparalleled craftsmanship and attention to detail, this exquisite piece transcends the ordinary, elevating your style to new heights of luxury. Gleaming in high gold plating, its surface exudes a radiant glow, capturing the essence of opulence.

Adorned with shimmering diamonds meticulously arranged in the form of intricate flowers, each petal reflects the timeless beauty and grace of nature. The brilliance of the diamonds adds a touch of sparkle and sophistication, illuminating every movement with undeniable allure.

What sets this kadli apart is its adjustable design, allowing for a perfect fit and effortless wear. Whether worn as a standalone statement piece or paired with other accessories, it effortlessly enhances any ensemble with its captivating charm.

From glamorous events to everyday elegance, the High Gold-Plated AD Diamond Fancy Flower Adjustable Kadli is the ultimate symbol of refined luxury, ensuring you command attention with poise and grace wherever you go.

Step into a world of timeless beauty. Embrace the allure of sophistication. Illuminate your presence with the High Gold-Plated AD Diamond Fancy Flower Adjustable Kadli.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1388","","Designer high gold plated ad diamond ruby stone fancy adjustable kadli","1388_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Designer_high_gold_plated_ad_diamond_ruby_stone_fancy_adjustable_kadli__9ZDFEYUYC5_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","[Scene: A luxurious ambiance adorned with golden accents and lavish d������������������cor. The camera zooms in on a breathtaking designer piece���������������������������an adjustable kadli crafted in high gold plating, adorned with dazzling diamonds and radiant ruby stones.]

Prepare to be mesmerized by the epitome of luxury and sophistication: The Designer High Gold-Plated AD Diamond Ruby Stone Fancy Adjustable Kadli.

Exuding opulence and refinement, this exquisite creation is a testament to superior craftsmanship and impeccable design. Gleaming in high gold plating, it emanates a regal aura, captivating all who behold its brilliance.

Embedded with scintillating diamonds, each facet reflects the essence of timeless elegance, casting a spell of enchantment with every gleam. Interspersed among them are radiant ruby stones, infusing the kadli with a fiery passion and a touch of grandeur.

What sets this piece apart is its adjustable feature, ensuring a perfect fit for every wrist. Whether worn as a standalone statement or paired with other accessories, it exudes sophistication and allure, elevating your ensemble to unprecedented heights.

From prestigious galas to intimate gatherings, the Designer High Gold-Plated AD Diamond Ruby Stone Fancy Adjustable Kadli is the ultimate expression of refined luxury, commanding attention with grace and elegance.

Step into the realm of extravagance. Embrace the allure of timeless beauty. Illuminate your presence with the Designer High Gold-Plated AD Diamond Ruby Stone Fancy Adjustable Kadli.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1386","","new desgner high gold plated ad diamond ruby stone adjustable kadli","1386_Free",549,1050,200,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/new_desgner_high_gold_plated_ad_diamond_ruby_stone_adjustable_kadli__VM5IINXZJ3_2024-05-21_1.jpeg","","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free","Gold","[Scene: A luxurious setting with golden accents and opulent d������������������cor. The camera zooms in on a stunning new designer piece���������������������������a high gold-plated adjustable kadli adorned with dazzling diamonds and radiant ruby stones.]

Introducing the epitome of opulence and sophistication: The New Designer High Gold-Plated AD Diamond Ruby Stone Adjustable Kadli.

Crafted with exquisite artistry and meticulous attention to detail, this statement piece transcends the ordinary, elevating your style to new heights of luxury. Gleaming in high gold-plating, its radiant surface reflects the essence of extravagance.

Encrusted with shimmering diamonds, each facet tells a story of timeless elegance and allure, capturing the light with every movement. Nestled among them are radiant ruby stones, imbuing the kadli with a fiery passion and a touch of regal splendor.

What sets this piece apart is its adjustable design, allowing for a perfect fit and effortless wear. Whether worn alone as a statement piece or paired with other accessories, the kadli is a testament to your discerning taste and unwavering sophistication.

From glamorous soir������������������es to intimate gatherings, the New Designer High Gold-Plated AD Diamond Ruby Stone Adjustable Kadli is the ultimate expression of luxury and refinement, ensuring you stand out in any crowd with unparalleled grace and elegance.

Step into the realm of extravagance. Embrace the allure of timeless beauty. Illuminate your presence with the New Designer High Gold-Plated AD Diamond Ruby Stone Adjustable Kadli.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"100313501","","Matt Finish Heavy Finish Kemp Stone Superb Designer Necklace Earring","100313501",999,2499,475,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/100313501_1703325331634_1gqo62pb28bpex1.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/100313501_1703679794990_75k6wxlah0279de.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","Presenting a matt finish heavy kemp stone superb designer necklace with earrings, this set embodies a blend of distinctive features. The matte finish imparts a subdued elegance to the ensemble, offering a contemporary touch. The use of heavy kemp stones enhances the opulence, infusing vibrant colors and intricate detailing. The superb designer aspect ensures a unique and artistic flair, making this necklace and earring set a standout accessory. Ideal for those seeking a combination of modern aesthetics and traditional charm, this jewelry ensemble promises to be a striking addition to any collection, providing a balance of sophistication and bold design.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,"Heavy Finish: The use of ""heavy finish"" implies a substantial and weighty design, suggesting a bold and impactful presence in the jewelry set.","Kemp Stones: The inclusion of Kemp stones indicates the use of traditional South Indian temple jewelry elements. These stones are known for their vibrant colors and intricate designs, adding a cultural and traditional touch to the necklace and earrings.","Superb Designer Design: The descriptor ""superb designer"" suggests a high level of artistic and unique craftsmanship in the design. This implies that the necklace and earrings feature a standout, creatively designed pattern that distinguishes them as a piece of designer jewelry.","Necklace with Earring: The set includes both a necklace and matching earrings, providing a complete and coordinated ensemble. This attribute ensures that the pieces complement each other, creating a cohesive and stylish look when worn together.""""""""""""",,
"100215579","","Green & Pink Gold-Plated Jewellery Set","100215579",799,1999,320,5000,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/100215579_1703325304861_unggrexgazd1avy.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/100215579_1703679711992_tvyzg3wwwy6jknb.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__necklaces","size","Free Size","Gold","Introducing a stunning and sophisticated ensemble, this new designer necklace with accompanying earrings exudes elegance and premium craftsmanship. The jewelry set is meticulously crafted with a rich gold-plated finish, enhancing its luxurious appeal. Adorned with vibrant Kemp stones, the pieces showcase a blend of traditional charm and contemporary design. The intricately designed necklace, coupled with matching earrings, offers a cohesive and stylish accessory set. The premium quality ensures both durability and a refined aesthetic, making this ensemble a timeless addition to any collection. Elevate your look with the cultural allure of Kemp stones and the timeless beauty of gold plating in this exquisitely crafted jewelry set.","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,"Gold-Plated: This suggests that the base metal of the necklace and earrings is coated with a layer of gold. Gold plating enhances the aesthetic appeal of the jewelry, giving it a luxurious and rich look similar to solid gold.","Kemp Stones: As mentioned earlier, Kemp stones are synthetic stones designed to resemble traditional South Indian temple jewelry. They often feature vibrant colors and intricate designs, adding a touch of cultural and traditional aesthetics to the necklace and earrings.","Designer: The term ""designer"" implies that the necklace and earrings are created with a unique and artistic approach. A designer piece is often distinctive and may showcase innovative patterns, shapes, or arrangements.","Necklace with Earring: Indicates that the set includes both a necklace and matching earrings. The coordination between the two pieces ensures a cohesive and stylish look when worn together.",,
"100312479","","Matt Polish Necklace & Earrings","100312479",499,1249,180,4971,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/L4Lcw_U4_PANYWOXA6S_2023-12-28_1.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/L4Lcw_U4_LIEGNZ0M69_2023-12-28_2.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/L4Lcw_U4_CZH9XT6MP5_2023-12-28_3.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/L4Lcw_U4_KR1AP0WVKS_2023-12-28_4.jpeg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/L4Lcw_U4_59A0UDDU2Y_2023-12-28_5.jpg","","","","","","","","womens_accessories__womens_fashion_jewellery__necklace_sets","size","Free Size","Gold","New Design Matte Finish Micro Plated Kemp Stone Designer Hasadi Set With Earring","2",true,"",1,,"","20 carat jewellery",,,,,,"Girls/Women","Necklace","Women",,"India",,,,,,,,,,,,,,,,,,,
"ruby flowe kadkli","","Ruby Flower Design Openable Bracelet","ruby flowe kadkli",599,1499,190,4992,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/ruby_flowe_kadkli_1698298128072_3298mk4ydrqfrbf.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/ruby_flowe_kadkli_1703679549820_0wg8aq0jdg3lyko.jpg","","","","","","","","","","","mens_accessories__mens_fashion_jewellery__bracelet","size","Free Size","gold","new designer micro gold plated ruby stone adjustable kadli","2",true,"",1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahubali-Chain","","Gold Plated  Daily Wear Long Bahubali Chain","Bahubali-Chain",449,999,138,4984,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Bahubali-Chain_1688551630000_mtdo4mx1g4uert5.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/Bahubali-Chain_1688551630951_dusr8o16rlgmtze.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Long 24inch","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Women","Chain","India","Casual","Brass",,,,,,,,,,,,,,,,,
"50215939_lkj","","Fancy Alloy Chain For Women","50215939_lkj",399,999,138,4992,3,3,2,"0.05",3,"https://s3.ap-south-1.amazonaws.com/nushop-catalogue/50215939_lkj_1688551650223_4xnna6jn63mgkk9.jpg","https://s3.ap-south-1.amazonaws.com/nushop-catalogue/50215939_lkj_1703679320511_0e68mvl8l5crxbs.jpg","","","","","","","","","","","womens_accessories__womens_fashion_jewellery__chains","size","Free Size","Gold","Introducing Our Exquisite Chain Crafted To Enhance Your 20 Carat Jewellery Collection! Made With Precision And Attention To Detail, This Stylish Chain Is Perfect For Showcasing Your Prized Possessions. Its Durable And Versatile Design Ensures It Effortlessly Elevates Any Outfit And Can Be Worn On Its Own Or Layered With Other Accessories. With Its Timeless Appeal And Superior Quality, This Chain Is A Must-Have For Jewellery Enthusiasts. Discover The Perfect Finishing Touch For Your Precious 20 Carat Pieces Today!","2",true,"",1,,"","20 carat jewellery",,,,,,,,"Girls","Chain Set","India","Casual","Alloy",,,,,,,,,,,"Agate",,,,,,
